Date,Time,Day,Road_ID,Weather,Vehicle_Count,Congestion_Level
2026-03-06,04:15,Friday,WHITEFIELD_MAIN,Clear,0,Low
2026-03-06,04:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,0,Low
2026-03-06,04:30,Friday,ORR_23,Clear,12,Low
2026-03-06,04:30,Friday,MG_ROAD,Rainy,28,Low
2026-03-06,04:30,Friday,HSR_LAYOUT_1,Rainy,19,Low
2026-03-06,04:30,Friday,KORAMANGALA_100FT,Clear,8,Low
2026-03-06,04:30,Friday,WHITEFIELD_MAIN,Rainy,50,Low
2026-03-06,04:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,234,High
2026-03-06,04:45,Friday,ORR_23,Clear,9,Low
2026-03-06,04:45,Friday,MG_ROAD,Clear,156,High
2026-03-06,04:45,Friday,HSR_LAYOUT_1,Cloudy,1,Low
2026-03-06,04:45,Friday,KORAMANGALA_100FT,Clear,17,Low
2026-03-06,04:45,Friday,WHITEFIELD_MAIN,Rainy,42,Low
2026-03-06,04:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,0,Low
2026-03-06,05:00,Friday,ORR_23,Clear,69,Low
2026-03-06,05:00,Friday,MG_ROAD,Clear,60,Medium
2026-03-06,05:00,Friday,HSR_LAYOUT_1,Clear,30,Low
2026-03-06,05:00,Friday,KORAMANGALA_100FT,Clear,8,Low
2026-03-06,05:00,Friday,WHITEFIELD_MAIN,Clear,58,Low
2026-03-06,05:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,75,Low
2026-03-06,05:15,Friday,ORR_23,Clear,41,Low
2026-03-06,05:15,Friday,MG_ROAD,Clear,41,Low
2026-03-06,05:15,Friday,HSR_LAYOUT_1,Clear,18,Low
2026-03-06,05:15,Friday,KORAMANGALA_100FT,Clear,5,Low
2026-03-06,05:15,Friday,WHITEFIELD_MAIN,Clear,72,Medium
2026-03-06,05:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,59,Low
2026-03-06,05:30,Friday,ORR_23,Clear,91,Medium
2026-03-06,05:30,Friday,MG_ROAD,Clear,57,Low
2026-03-06,05:30,Friday,HSR_LAYOUT_1,Clear,26,Low
2026-03-06,05:30,Friday,KORAMANGALA_100FT,Cloudy,35,Low
2026-03-06,05:30,Friday,WHITEFIELD_MAIN,Clear,64,Low
2026-03-06,05:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,79,Low
2026-03-06,05:45,Friday,ORR_23,Cloudy,66,Low
2026-03-06,05:45,Friday,MG_ROAD,Clear,61,Medium
2026-03-06,05:45,Friday,HSR_LAYOUT_1,Rainy,36,Low
2026-03-06,05:45,Friday,KORAMANGALA_100FT,Clear,24,Low
2026-03-06,05:45,Friday,WHITEFIELD_MAIN,Rainy,69,Low
2026-03-06,05:45,Friday,ELECTRONIC_CITY_PHASE_1,Cloudy,64,Low
2026-03-06,06:00,Friday,ORR_23,Rainy,53,Low
2026-03-06,06:00,Friday,MG_ROAD,Rainy,38,Low
2026-03-06,06:00,Friday,HSR_LAYOUT_1,Clear,34,Low
2026-03-06,06:00,Friday,KORAMANGALA_100FT,Clear,31,Low
2026-03-06,06:00,Friday,WHITEFIELD_MAIN,Clear,51,Low
2026-03-06,06:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,52,Low
2026-03-06,06:15,Friday,ORR_23,Rainy,108,Medium
2026-03-06,06:15,Friday,MG_ROAD,Rainy,77,Medium
2026-03-06,06:15,Friday,HSR_LAYOUT_1,Clear,17,Low
2026-03-06,06:15,Friday,KORAMANGALA_100FT,Clear,29,Low
2026-03-06,06:15,Friday,WHITEFIELD_MAIN,Clear,69,Low
2026-03-06,06:15,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,90,Medium
2026-03-06,06:30,Friday,ORR_23,Clear,59,Low
2026-03-06,06:30,Friday,MG_ROAD,Clear,27,Low
2026-03-06,06:30,Friday,HSR_LAYOUT_1,Clear,23,Low
2026-03-06,06:30,Friday,KORAMANGALA_100FT,Clear,29,Low
2026-03-06,06:30,Friday,WHITEFIELD_MAIN,Rainy,75,Medium
2026-03-06,06:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,94,Medium
2026-03-06,06:45,Friday,ORR_23,Clear,46,Low
2026-03-06,06:45,Friday,MG_ROAD,Rainy,43,Low
2026-03-06,06:45,Friday,HSR_LAYOUT_1,Rainy,37,Low
2026-03-06,06:45,Friday,KORAMANGALA_100FT,Clear,48,Medium
2026-03-06,06:45,Friday,WHITEFIELD_MAIN,Clear,27,Low
2026-03-06,06:45,Friday,ELECTRONIC_CITY_PHASE_1,Cloudy,89,Medium
2026-03-06,07:00,Friday,ORR_23,Clear,195,High
2026-03-06,07:00,Friday,MG_ROAD,Clear,33,Low
2026-03-06,07:00,Friday,HSR_LAYOUT_1,Clear,13,Low
2026-03-06,07:00,Friday,KORAMANGALA_100FT,Clear,44,Low
2026-03-06,07:00,Friday,WHITEFIELD_MAIN,Clear,50,Low
2026-03-06,07:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,63,Low
2026-03-06,07:15,Friday,ORR_23,Rainy,59,Low
2026-03-06,07:15,Friday,MG_ROAD,Clear,40,Low
2026-03-06,07:15,Friday,HSR_LAYOUT_1,Cloudy,25,Low
2026-03-06,07:15,Friday,KORAMANGALA_100FT,Cloudy,34,Low
2026-03-06,07:15,Friday,WHITEFIELD_MAIN,Cloudy,41,Low
2026-03-06,07:15,Friday,ELECTRONIC_CITY_PHASE_1,Cloudy,29,Low
2026-03-06,07:30,Friday,ORR_23,Rainy,132,Medium
2026-03-06,07:30,Friday,MG_ROAD,Clear,24,Low
2026-03-06,07:30,Friday,HSR_LAYOUT_1,Cloudy,31,Low
2026-03-06,07:30,Friday,KORAMANGALA_100FT,Clear,14,Low
2026-03-06,07:30,Friday,WHITEFIELD_MAIN,Clear,18,Low
2026-03-06,07:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,61,Low
2026-03-06,07:45,Friday,ORR_23,Clear,63,Low
2026-03-06,07:45,Friday,MG_ROAD,Clear,63,Medium
2026-03-06,07:45,Friday,HSR_LAYOUT_1,Rainy,42,Medium
2026-03-06,07:45,Friday,KORAMANGALA_100FT,Rainy,45,Low
2026-03-06,07:45,Friday,WHITEFIELD_MAIN,Clear,36,Low
2026-03-06,07:45,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,229,High
2026-03-06,08:00,Friday,ORR_23,Cloudy,168,High
2026-03-06,08:00,Friday,MG_ROAD,Clear,93,Medium
2026-03-06,08:00,Friday,HSR_LAYOUT_1,Clear,75,High
2026-03-06,08:00,Friday,KORAMANGALA_100FT,Clear,91,High
2026-03-06,08:00,Friday,WHITEFIELD_MAIN,Clear,128,Medium
2026-03-06,08:00,Friday,ELECTRONIC_CITY_PHASE_1,Cloudy,165,High
2026-03-06,08:15,Friday,ORR_23,Clear,166,High
2026-03-06,08:15,Friday,MG_ROAD,Clear,109,Medium
2026-03-06,08:15,Friday,HSR_LAYOUT_1,Clear,72,Medium
2026-03-06,08:15,Friday,KORAMANGALA_100FT,Clear,107,High
2026-03-06,08:15,Friday,WHITEFIELD_MAIN,Clear,151,High
2026-03-06,08:15,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,196,High
2026-03-06,08:30,Friday,ORR_23,Rainy,162,High
2026-03-06,08:30,Friday,MG_ROAD,Clear,117,High
2026-03-06,08:30,Friday,HSR_LAYOUT_1,Clear,81,High
2026-03-06,08:30,Friday,KORAMANGALA_100FT,Cloudy,56,Medium
2026-03-06,08:30,Friday,WHITEFIELD_MAIN,Clear,139,High
2026-03-06,08:30,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,186,High
2026-03-06,08:45,Friday,ORR_23,Clear,145,Medium
2026-03-06,08:45,Friday,MG_ROAD,Clear,98,Medium
2026-03-06,08:45,Friday,HSR_LAYOUT_1,Clear,73,Medium
2026-03-06,08:45,Friday,KORAMANGALA_100FT,Rainy,133,High
2026-03-06,08:45,Friday,WHITEFIELD_MAIN,Clear,126,Medium
2026-03-06,08:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,169,High
2026-03-06,09:00,Friday,ORR_23,Rainy,178,High
2026-03-06,09:00,Friday,MG_ROAD,Clear,123,High
2026-03-06,09:00,Friday,HSR_LAYOUT_1,Clear,75,High
2026-03-06,09:00,Friday,KORAMANGALA_100FT,Cloudy,94,High
2026-03-06,09:00,Friday,WHITEFIELD_MAIN,Rainy,175,High
2026-03-06,09:00,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,207,High
2026-03-06,09:15,Friday,ORR_23,Clear,98,Medium
2026-03-06,09:15,Friday,MG_ROAD,Clear,91,Medium
2026-03-06,09:15,Friday,HSR_LAYOUT_1,Clear,79,High
2026-03-06,09:15,Friday,KORAMANGALA_100FT,Clear,65,Medium
2026-03-06,09:15,Friday,WHITEFIELD_MAIN,Clear,125,Medium
2026-03-06,09:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,148,Medium
2026-03-06,09:30,Friday,ORR_23,Clear,133,Medium
2026-03-06,09:30,Friday,MG_ROAD,Rainy,135,High
2026-03-06,09:30,Friday,HSR_LAYOUT_1,Clear,77,High
2026-03-06,09:30,Friday,KORAMANGALA_100FT,Clear,102,High
2026-03-06,09:30,Friday,WHITEFIELD_MAIN,Clear,117,Medium
2026-03-06,09:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,138,Medium
2026-03-06,09:45,Friday,ORR_23,Clear,135,Medium
2026-03-06,09:45,Friday,MG_ROAD,Rainy,109,Medium
2026-03-06,09:45,Friday,HSR_LAYOUT_1,Rainy,98,High
2026-03-06,09:45,Friday,KORAMANGALA_100FT,Clear,101,High
2026-03-06,09:45,Friday,WHITEFIELD_MAIN,Clear,153,High
2026-03-06,09:45,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,177,High
2026-03-06,10:00,Friday,ORR_23,Cloudy,124,Medium
2026-03-06,10:00,Friday,MG_ROAD,Clear,112,Medium
2026-03-06,10:00,Friday,HSR_LAYOUT_1,Cloudy,83,High
2026-03-06,10:00,Friday,KORAMANGALA_100FT,Rainy,118,High
2026-03-06,10:00,Friday,WHITEFIELD_MAIN,Cloudy,140,High
2026-03-06,10:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,172,High
2026-03-06,10:15,Friday,ORR_23,Clear,135,Medium
2026-03-06,10:15,Friday,MG_ROAD,Clear,109,Medium
2026-03-06,10:15,Friday,HSR_LAYOUT_1,Clear,91,High
2026-03-06,10:15,Friday,KORAMANGALA_100FT,Clear,87,Medium
2026-03-06,10:15,Friday,WHITEFIELD_MAIN,Clear,112,Medium
2026-03-06,10:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,136,Medium
2026-03-06,10:30,Friday,ORR_23,Rainy,176,High
2026-03-06,10:30,Friday,MG_ROAD,Clear,117,High
2026-03-06,10:30,Friday,HSR_LAYOUT_1,Rainy,88,High
2026-03-06,10:30,Friday,KORAMANGALA_100FT,Clear,93,High
2026-03-06,10:30,Friday,WHITEFIELD_MAIN,Cloudy,121,Medium
2026-03-06,10:30,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,152,High
2026-03-06,10:45,Friday,ORR_23,Rainy,201,High
2026-03-06,10:45,Friday,MG_ROAD,Clear,114,High
2026-03-06,10:45,Friday,HSR_LAYOUT_1,Clear,80,High
2026-03-06,10:45,Friday,KORAMANGALA_100FT,Rainy,108,High
2026-03-06,10:45,Friday,WHITEFIELD_MAIN,Clear,120,Medium
2026-03-06,10:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,158,High
2026-03-06,11:00,Friday,ORR_23,Cloudy,90,Medium
2026-03-06,11:00,Friday,MG_ROAD,Clear,45,Low
2026-03-06,11:00,Friday,HSR_LAYOUT_1,Clear,34,Low
2026-03-06,11:00,Friday,KORAMANGALA_100FT,Clear,32,Low
2026-03-06,11:00,Friday,WHITEFIELD_MAIN,Clear,26,Low
2026-03-06,11:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,79,Low
2026-03-06,11:15,Friday,ORR_23,Clear,78,Low
2026-03-06,11:15,Friday,MG_ROAD,Clear,55,Low
2026-03-06,11:15,Friday,HSR_LAYOUT_1,Clear,28,Low
2026-03-06,11:15,Friday,KORAMANGALA_100FT,Clear,43,Low
2026-03-06,11:15,Friday,WHITEFIELD_MAIN,Clear,70,Low
2026-03-06,11:15,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,110,Medium
2026-03-06,11:30,Friday,ORR_23,Clear,79,Low
2026-03-06,11:30,Friday,MG_ROAD,Clear,45,Low
2026-03-06,11:30,Friday,HSR_LAYOUT_1,Rainy,25,Low
2026-03-06,11:30,Friday,KORAMANGALA_100FT,Clear,37,Low
2026-03-06,11:30,Friday,WHITEFIELD_MAIN,Clear,58,Low
2026-03-06,11:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,74,Low
2026-03-06,11:45,Friday,ORR_23,Clear,87,Medium
2026-03-06,11:45,Friday,MG_ROAD,Clear,43,Low
2026-03-06,11:45,Friday,HSR_LAYOUT_1,Cloudy,51,Medium
2026-03-06,11:45,Friday,KORAMANGALA_100FT,Clear,14,Low
2026-03-06,11:45,Friday,WHITEFIELD_MAIN,Rainy,77,Medium
2026-03-06,11:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,44,Low
2026-03-06,12:00,Friday,ORR_23,Clear,51,Low
2026-03-06,12:00,Friday,MG_ROAD,Clear,64,Medium
2026-03-06,12:00,Friday,HSR_LAYOUT_1,Clear,30,Low
2026-03-06,12:00,Friday,KORAMANGALA_100FT,Clear,52,Medium
2026-03-06,12:00,Friday,WHITEFIELD_MAIN,Clear,81,Medium
2026-03-06,12:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,112,Medium
2026-03-06,12:15,Friday,ORR_23,Clear,59,Low
2026-03-06,12:15,Friday,MG_ROAD,Clear,81,Medium
2026-03-06,12:15,Friday,HSR_LAYOUT_1,Clear,45,Medium
2026-03-06,12:15,Friday,KORAMANGALA_100FT,Clear,66,Medium
2026-03-06,12:15,Friday,WHITEFIELD_MAIN,Clear,73,Medium
2026-03-06,12:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,63,Low
2026-03-06,12:30,Friday,ORR_23,Clear,65,Low
2026-03-06,12:30,Friday,MG_ROAD,Clear,48,Low
2026-03-06,12:30,Friday,HSR_LAYOUT_1,Cloudy,49,Medium
2026-03-06,12:30,Friday,KORAMANGALA_100FT,Cloudy,71,Medium
2026-03-06,12:30,Friday,WHITEFIELD_MAIN,Rainy,95,Medium
2026-03-06,12:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,102,Medium
2026-03-06,12:45,Friday,ORR_23,Rainy,86,Medium
2026-03-06,12:45,Friday,MG_ROAD,Rainy,90,Medium
2026-03-06,12:45,Friday,HSR_LAYOUT_1,Clear,51,Medium
2026-03-06,12:45,Friday,KORAMANGALA_100FT,Clear,36,Low
2026-03-06,12:45,Friday,WHITEFIELD_MAIN,Clear,77,Medium
2026-03-06,12:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,104,Medium
2026-03-06,13:00,Friday,ORR_23,Clear,31,Low
2026-03-06,13:00,Friday,MG_ROAD,Clear,87,Medium
2026-03-06,13:00,Friday,HSR_LAYOUT_1,Rainy,62,Medium
2026-03-06,13:00,Friday,KORAMANGALA_100FT,Clear,62,Medium
2026-03-06,13:00,Friday,WHITEFIELD_MAIN,Cloudy,73,Medium
2026-03-06,13:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,55,Low
2026-03-06,13:15,Friday,ORR_23,Clear,100,Medium
2026-03-06,13:15,Friday,MG_ROAD,Rainy,86,Medium
2026-03-06,13:15,Friday,HSR_LAYOUT_1,Clear,45,Medium
2026-03-06,13:15,Friday,KORAMANGALA_100FT,Clear,67,Medium
2026-03-06,13:15,Friday,WHITEFIELD_MAIN,Clear,94,Medium
2026-03-06,13:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,128,Medium
2026-03-06,13:30,Friday,ORR_23,Clear,93,Medium
2026-03-06,13:30,Friday,MG_ROAD,Rainy,77,Medium
2026-03-06,13:30,Friday,HSR_LAYOUT_1,Rainy,106,High
2026-03-06,13:30,Friday,KORAMANGALA_100FT,Cloudy,58,Medium
2026-03-06,13:30,Friday,WHITEFIELD_MAIN,Rainy,123,Medium
2026-03-06,13:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,60,Low
2026-03-06,13:45,Friday,ORR_23,Clear,90,Medium
2026-03-06,13:45,Friday,MG_ROAD,Rainy,111,Medium
2026-03-06,13:45,Friday,HSR_LAYOUT_1,Rainy,56,Medium
2026-03-06,13:45,Friday,KORAMANGALA_100FT,Cloudy,65,Medium
2026-03-06,13:45,Friday,WHITEFIELD_MAIN,Clear,89,Medium
2026-03-06,13:45,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,136,Medium
2026-03-06,14:00,Friday,ORR_23,Clear,73,Low
2026-03-06,14:00,Friday,MG_ROAD,Clear,55,Low
2026-03-06,14:00,Friday,HSR_LAYOUT_1,Rainy,58,Medium
2026-03-06,14:00,Friday,KORAMANGALA_100FT,Rainy,51,Medium
2026-03-06,14:00,Friday,WHITEFIELD_MAIN,Rainy,100,Medium
2026-03-06,14:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,95,Medium
2026-03-06,14:15,Friday,ORR_23,Clear,125,Medium
2026-03-06,14:15,Friday,MG_ROAD,Clear,73,Medium
2026-03-06,14:15,Friday,HSR_LAYOUT_1,Clear,51,Medium
2026-03-06,14:15,Friday,KORAMANGALA_100FT,Clear,67,Medium
2026-03-06,14:15,Friday,WHITEFIELD_MAIN,Clear,63,Low
2026-03-06,14:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,86,Medium
2026-03-06,14:30,Friday,ORR_23,Clear,138,Medium
2026-03-06,14:30,Friday,MG_ROAD,Clear,66,Medium
2026-03-06,14:30,Friday,HSR_LAYOUT_1,Clear,56,Medium
2026-03-06,14:30,Friday,KORAMANGALA_100FT,Cloudy,65,Medium
2026-03-06,14:30,Friday,WHITEFIELD_MAIN,Clear,54,Low
2026-03-06,14:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,96,Medium
2026-03-06,14:45,Friday,ORR_23,Clear,92,Medium
2026-03-06,14:45,Friday,MG_ROAD,Clear,72,Medium
2026-03-06,14:45,Friday,HSR_LAYOUT_1,Cloudy,37,Low
2026-03-06,14:45,Friday,KORAMANGALA_100FT,Clear,141,High
2026-03-06,14:45,Friday,WHITEFIELD_MAIN,Clear,72,Medium
2026-03-06,14:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,88,Medium
2026-03-06,15:00,Friday,ORR_23,Clear,83,Medium
2026-03-06,15:00,Friday,MG_ROAD,Cloudy,72,Medium
2026-03-06,15:00,Friday,HSR_LAYOUT_1,Rainy,52,Medium
2026-03-06,15:00,Friday,KORAMANGALA_100FT,Clear,140,High
2026-03-06,15:00,Friday,WHITEFIELD_MAIN,Clear,35,Low
2026-03-06,15:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,51,Low
2026-03-06,15:15,Friday,ORR_23,Clear,64,Low
2026-03-06,15:15,Friday,MG_ROAD,Clear,35,Low
2026-03-06,15:15,Friday,HSR_LAYOUT_1,Clear,35,Low
2026-03-06,15:15,Friday,KORAMANGALA_100FT,Clear,44,Low
2026-03-06,15:15,Friday,WHITEFIELD_MAIN,Clear,63,Low
2026-03-06,15:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,80,Medium
2026-03-06,15:30,Friday,ORR_23,Clear,41,Low
2026-03-06,15:30,Friday,MG_ROAD,Clear,58,Low
2026-03-06,15:30,Friday,HSR_LAYOUT_1,Clear,23,Low
2026-03-06,15:30,Friday,KORAMANGALA_100FT,Clear,24,Low
2026-03-06,15:30,Friday,WHITEFIELD_MAIN,Clear,63,Low
2026-03-06,15:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,84,Medium
2026-03-06,15:45,Friday,ORR_23,Clear,69,Low
2026-03-06,15:45,Friday,MG_ROAD,Rainy,58,Low
2026-03-06,15:45,Friday,HSR_LAYOUT_1,Clear,33,Low
2026-03-06,15:45,Friday,KORAMANGALA_100FT,Rainy,48,Medium
2026-03-06,15:45,Friday,WHITEFIELD_MAIN,Clear,33,Low
2026-03-06,15:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,35,Low
2026-03-06,16:00,Friday,ORR_23,Clear,58,Low
2026-03-06,16:00,Friday,MG_ROAD,Clear,46,Low
2026-03-06,16:00,Friday,HSR_LAYOUT_1,Clear,30,Low
2026-03-06,16:00,Friday,KORAMANGALA_100FT,Clear,44,Low
2026-03-06,16:00,Friday,WHITEFIELD_MAIN,Clear,50,Low
2026-03-06,16:00,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,89,Medium
2026-03-06,16:15,Friday,ORR_23,Clear,57,Low
2026-03-06,16:15,Friday,MG_ROAD,Clear,72,Medium
2026-03-06,16:15,Friday,HSR_LAYOUT_1,Rainy,39,Low
2026-03-06,16:15,Friday,KORAMANGALA_100FT,Clear,64,Medium
2026-03-06,16:15,Friday,WHITEFIELD_MAIN,Clear,60,Low
2026-03-06,16:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,55,Low
2026-03-06,16:30,Friday,ORR_23,Clear,42,Low
2026-03-06,16:30,Friday,MG_ROAD,Clear,23,Low
2026-03-06,16:30,Friday,HSR_LAYOUT_1,Clear,20,Low
2026-03-06,16:30,Friday,KORAMANGALA_100FT,Clear,25,Low
2026-03-06,16:30,Friday,WHITEFIELD_MAIN,Rainy,77,Medium
2026-03-06,16:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,49,Low
2026-03-06,16:45,Friday,ORR_23,Clear,63,Low
2026-03-06,16:45,Friday,MG_ROAD,Rainy,77,Medium
2026-03-06,16:45,Friday,HSR_LAYOUT_1,Cloudy,29,Low
2026-03-06,16:45,Friday,KORAMANGALA_100FT,Clear,60,Medium
2026-03-06,16:45,Friday,WHITEFIELD_MAIN,Rainy,49,Low
2026-03-06,16:45,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,74,Low
2026-03-06,17:00,Friday,ORR_23,Clear,182,High
2026-03-06,17:00,Friday,MG_ROAD,Clear,140,High
2026-03-06,17:00,Friday,HSR_LAYOUT_1,Rainy,86,High
2026-03-06,17:00,Friday,KORAMANGALA_100FT,Clear,83,Medium
2026-03-06,17:00,Friday,WHITEFIELD_MAIN,Clear,149,High
2026-03-06,17:00,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,249,High
2026-03-06,17:15,Friday,ORR_23,Clear,172,High
2026-03-06,17:15,Friday,MG_ROAD,Clear,105,Medium
2026-03-06,17:15,Friday,HSR_LAYOUT_1,Rainy,97,High
2026-03-06,17:15,Friday,KORAMANGALA_100FT,Clear,120,High
2026-03-06,17:15,Friday,WHITEFIELD_MAIN,Cloudy,140,High
2026-03-06,17:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,149,Medium
2026-03-06,17:30,Friday,ORR_23,Clear,197,High
2026-03-06,17:30,Friday,MG_ROAD,Clear,141,High
2026-03-06,17:30,Friday,HSR_LAYOUT_1,Cloudy,96,High
2026-03-06,17:30,Friday,KORAMANGALA_100FT,Cloudy,89,Medium
2026-03-06,17:30,Friday,WHITEFIELD_MAIN,Clear,123,Medium
2026-03-06,17:30,Friday,ELECTRONIC_CITY_PHASE_1,Cloudy,170,High
2026-03-06,17:45,Friday,ORR_23,Rainy,225,High
2026-03-06,17:45,Friday,MG_ROAD,Clear,131,High
2026-03-06,17:45,Friday,HSR_LAYOUT_1,Rainy,123,High
2026-03-06,17:45,Friday,KORAMANGALA_100FT,Clear,79,Medium
2026-03-06,17:45,Friday,WHITEFIELD_MAIN,Clear,166,High
2026-03-06,17:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,146,Medium
2026-03-06,18:00,Friday,ORR_23,Cloudy,185,High
2026-03-06,18:00,Friday,MG_ROAD,Clear,118,High
2026-03-06,18:00,Friday,HSR_LAYOUT_1,Clear,75,High
2026-03-06,18:00,Friday,KORAMANGALA_100FT,Clear,93,High
2026-03-06,18:00,Friday,WHITEFIELD_MAIN,Clear,125,Medium
2026-03-06,18:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,168,High
2026-03-06,18:15,Friday,ORR_23,Clear,152,High
2026-03-06,18:15,Friday,MG_ROAD,Rainy,175,High
2026-03-06,18:15,Friday,HSR_LAYOUT_1,Clear,90,High
2026-03-06,18:15,Friday,KORAMANGALA_100FT,Rainy,151,High
2026-03-06,18:15,Friday,WHITEFIELD_MAIN,Rainy,203,High
2026-03-06,18:15,Friday,ELECTRONIC_CITY_PHASE_1,Rainy,228,High
2026-03-06,18:30,Friday,ORR_23,Clear,196,High
2026-03-06,18:30,Friday,MG_ROAD,Clear,116,High
2026-03-06,18:30,Friday,HSR_LAYOUT_1,Clear,69,Medium
2026-03-06,18:30,Friday,KORAMANGALA_100FT,Cloudy,103,High
2026-03-06,18:30,Friday,WHITEFIELD_MAIN,Rainy,170,High
2026-03-06,18:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,217,High
2026-03-06,18:45,Friday,ORR_23,Cloudy,197,High
2026-03-06,18:45,Friday,MG_ROAD,Clear,158,High
2026-03-06,18:45,Friday,HSR_LAYOUT_1,Rainy,109,High
2026-03-06,18:45,Friday,KORAMANGALA_100FT,Clear,107,High
2026-03-06,18:45,Friday,WHITEFIELD_MAIN,Clear,142,High
2026-03-06,18:45,Friday,ELECTRONIC_CITY_PHASE_1,Cloudy,185,High
2026-03-06,19:00,Friday,ORR_23,Cloudy,143,Medium
2026-03-06,19:00,Friday,MG_ROAD,Clear,87,Medium
2026-03-06,19:00,Friday,HSR_LAYOUT_1,Clear,76,High
2026-03-06,19:00,Friday,KORAMANGALA_100FT,Clear,83,Medium
2026-03-06,19:00,Friday,WHITEFIELD_MAIN,Clear,177,High
2026-03-06,19:00,Friday,ELECTRONIC_CITY_PHASE_1,Clear,204,High
2026-03-06,19:15,Friday,ORR_23,Cloudy,139,Medium
2026-03-06,19:15,Friday,MG_ROAD,Clear,145,High
2026-03-06,19:15,Friday,HSR_LAYOUT_1,Clear,93,High
2026-03-06,19:15,Friday,KORAMANGALA_100FT,Clear,81,Medium
2026-03-06,19:15,Friday,WHITEFIELD_MAIN,Clear,144,High
2026-03-06,19:15,Friday,ELECTRONIC_CITY_PHASE_1,Clear,156,High
2026-03-06,19:30,Friday,ORR_23,Clear,182,High
2026-03-06,19:30,Friday,MG_ROAD,Clear,107,Medium
2026-03-06,19:30,Friday,HSR_LAYOUT_1,Clear,83,High
2026-03-06,19:30,Friday,KORAMANGALA_100FT,Rainy,122,High
2026-03-06,19:30,Friday,WHITEFIELD_MAIN,Clear,159,High
2026-03-06,19:30,Friday,ELECTRONIC_CITY_PHASE_1,Clear,163,High
2026-03-06,19:45,Friday,ORR_23,Clear,222,High
2026-03-06,19:45,Friday,MG_ROAD,Clear,122,High
2026-03-06,19:45,Friday,HSR_LAYOUT_1,Clear,104,High
2026-03-06,19:45,Friday,KORAMANGALA_100FT,Clear,95,High
2026-03-06,19:45,Friday,WHITEFIELD_MAIN,Clear,132,Medium
2026-03-06,19:45,Friday,ELECTRONIC_CITY_PHASE_1,Clear,179,High
2026-03-06,20:00,Friday,ORR_23,Clear,57,Low
2026-03-06,20:00,Friday,MG_ROAD,Clear,23,Low
2026-03-06,20:00,Friday,HSR_LAYOUT_1,Clear,52,Medium
2026-03-06,20:00,Friday,KORAMANGALA_100FT,Rainy,42,Low
2026-03-06,20:00,Friday,WHITEFIELD_MAIN,Clear,47,Low
